COUNTER,INTERPOLATED,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,HighBitFlex,SaturationFlag,RAW_CQ,MARKER_HARDWARE,MARKERS,Human Readable Time,New Label
12,0,0.297,-3.047,-2.928,-2.803,-2.797,-3.742,-1.875,-0.349,-7.179,-7.179,-0.548,1.975,-0.548,1.975,-4.419,-8.184,-4.419,-12.385,-4.942,-8.209,-4.641,-12.385,-2.167,-2.549,-8.209,-0.246,-11.449,-2.167,-1.999,-9.729,-12.1,-5.722,0.0,0.0,0.0,0,1688144469.4951,2023-06-30 19:01:09,Rest
13,0,7.469,7.714,8.858,3.86,7.964,4.971,6.324,10.922,-0.511,-0.511,7.137,8.121,7.137,8.121,1.733,2.583,1.733,-3.151,2.747,2.558,8.684,-3.151,9.106,3.601,2.558,6.927,1.37,9.106,5.175,1.552,4.306,4.017,0.0,0.0,0.0,0,1688144469.5029,2023-06-30 19:01:09,Rest
14,0,23.855,23.076,23.194,18.713,23.326,16.749,19.125,29.867,14.346,14.346,21.987,22.458,21.987,22.458,18.126,13.851,18.126,12.221,20.163,15.363,25.069,12.221,19.855,21.528,15.363,22.289,18.787,19.855,23.101,16.919,18.646,21.944,0.0,0.0,0.0,0,1688144469.5107,2023-06-30 19:01:09,Rest
15,0,17.684,16.393,15.998,16.645,16.13,11.097,13.983,18.054,11.77,11.77,14.792,18.337,14.792,18.337,11.96,2.054,11.96,1.963,10.921,5.614,15.822,1.963,12.151,18.433,5.614,19.193,12.62,12.151,17.954,11.267,10.431,16.799,0.0,0.0,0.0,0,1688144469.5185,2023-06-30 19:01:09,Rest
16,0,1.785,5.106,7.273,3.821,3.306,2.889,5.26,5.74,1.512,1.512,1.97,6.535,1.97,6.535,0.165,-3.583,0.165,-9.822,-1.385,-2.077,4.536,-9.822,5.479,3.557,-2.077,6.878,3.899,5.479,3.592,1.522,3.248,0.901,0.0,0.0,0.0,0,1688144469.5263,2023-06-30 19:01:09,Rest
17,0,10.492,14.322,15.975,9.452,12.012,10.059,14.476,19.567,11.757,11.757,11.19,15.75,11.19,15.75,9.386,12.814,9.386,0.946,10.912,7.659,14.777,0.946,15.719,11.239,7.659,13.019,12.604,15.719,12.298,10.23,13.491,9.097,0.0,0.0,0.0,0,1688144469.5341,2023-06-30 19:01:09,Rest
18,0,27.9,29.677,28.766,26.349,27.369,23.881,25.22,32.355,27.114,27.114,28.084,32.128,28.084,32.128,24.746,25.097,24.746,17.851,25.246,20.972,30.132,17.851,29.536,29.67,20.972,28.375,25.399,29.536,27.654,24.564,27.822,26.506,0.0,0.0,0.0,0,1688144469.5419,2023-06-30 19:01:09,Rest
19,0,36.581,39.381,36.935,33.495,32.977,31.029,33.392,38.47,30.161,30.161,37.278,39.781,37.278,39.781,34.967,28.658,34.967,29.104,35.467,35.295,41.372,29.104,39.752,39.375,35.295,37.056,36.132,39.752,36.848,30.687,35.479,32.627,0.0,0.0,0.0,0,1688144469.5498,2023-06-30 19:01:09,Rest
20,0,44.742,44.977,44.07,36.535,35.506,34.584,42.58,46.629,33.717,33.717,43.388,45.376,43.388,45.376,43.129,37.339,43.129,34.711,45.165,41.92,47.991,34.711,44.323,43.434,41.92,42.655,42.244,44.323,43.984,35.267,38.517,39.255,0.0,0.0,0.0,0,1688144469.5576,2023-06-30 19:01:09,Rest
21,0,33.426,33.149,33.78,29.326,30.86,25.841,29.73,37.361,29.073,29.073,31.562,39.183,31.562,39.183,31.303,36.277,31.303,19.819,29.751,19.337,31.549,19.819,25.836,30.582,19.337,30.829,25.295,25.836,31.132,23.961,23.109,31.531,0.0,0.0,0.0,0,1688144469.5654,2023-06-30 19:01:09,Rest
22,0,1.117,0.841,1.471,4.194,10.336,0.712,-2.576,10.171,5.477,5.477,0.28,15.066,0.28,15.066,-0.491,14.723,-0.491,-12.476,-2.555,-12.958,-0.758,-12.476,-6.465,-1.723,-12.958,-0.965,-7.005,-6.465,-1.174,-8.338,-9.189,-0.776,0.0,4026269991.0,0.0,0,1688144469.5732,2023-06-30 19:01:09,Rest
23,0,-19.888,-22.214,-22.097,-15.79,-8.629,-19.781,-17.942,-7.77,-13.483,-13.483,-22.262,-4.929,-22.262,-4.929,-21.495,-4.759,-21.495,-36.03,-20.995,-30.364,-25.348,-36.03,-26.439,-24.776,-30.364,-20.432,-31.077,-26.439,-22.69,-37.531,-33.771,-25.366,0.0,0.0,0.0,0,1688144469.581,2023-06-30 19:01:09,Rest
24,0,-17.819,-23.729,-25.149,-18.848,-13.231,-21.811,-19.974,-13.398,-18.081,-18.081,-25.826,-12.609,-25.826,-12.609,-25.06,-11.414,-25.06,-37.019,-23.023,-27.772,-23.273,-37.019,-24.363,-25.775,-27.772,-17.85,-28.484,-24.363,-25.741,-34.42,-30.151,-25.341,0.0,0.0,0.0,0,1688144469.5888,2023-06-30 19:01:09,Rest
25,0,-14.215,-19.607,-22.562,-18.829,-12.706,-18.203,-22.003,-14.409,-22.673,-22.673,-22.214,-16.183,-22.214,-16.183,-24.01,-18.575,-24.01,-29.809,-21.976,-23.646,-17.102,-29.809,-20.24,-19.09,-23.646,-13.733,-20.771,-20.24,-20.08,-24.652,-24.998,-23.266,0.0,0.0,0.0,0,1688144469.5966,2023-06-30 19:01:09,Rest
26,0,-11.639,-18.05,-18.953,-19.323,-13.205,-19.721,-18.907,-12.858,-24.188,-24.188,-19.118,-15.654,-19.118,-15.654,-22.449,-26.753,-22.449,-30.804,-22.466,-24.134,-18.11,-30.804,-18.683,-17.534,-24.134,-13.207,-19.214,-18.683,-15.449,-23.602,-23.948,-23.243,0.0,0.0,0.0,0,1688144469.6044,2023-06-30 19:01:09,Rest
27,0,-19.312,-20.594,-20.471,-19.816,-16.778,-26.362,-21.45,-16.431,-26.725,-26.725,-25.759,-20.762,-25.759,-20.762,-29.087,-33.899,-29.087,-41.532,-29.616,-28.721,-24.752,-41.532,-24.812,-26.738,-28.721,-18.317,-22.78,-24.812,-23.118,-25.628,-20.338,-25.269,0.0,0.0,0.0,0,1688144469.6123,2023-06-30 19:01:09,Rest
28,0,-30.564,-25.696,-25.062,-23.895,-18.811,-28.385,-28.088,-22.05,-33.358,-33.358,-32.393,-28.425,-32.393,-28.425,-35.718,-37.964,-35.718,-45.076,-33.685,-29.717,-26.264,-45.076,-30.935,-33.371,-29.717,-25.984,-26.344,-30.935,-30.78,-25.09,-18.781,-29.854,0.0,0.0,0.0,0,1688144469.6201,2023-06-30 19:01:09,Rest
29,0,-16.701,-21.572,-19.913,-18.235,-13.669,-18.11,-16.277,-16.392,-29.226,-29.226,-21.09,-19.175,-21.09,-19.175,-26.461,-27.167,-26.461,-32.736,-23.917,-21.49,-17.016,-32.736,-18.096,-22.579,-21.49,-16.736,-18.121,-18.096,-18.966,-19.43,-16.2,-22.14,0.0,0.0,0.0,0,1688144469.6279,2023-06-30 19:01:09,Rest
30,0,-0.29,-8.23,-10.672,-6.946,-8.532,-9.895,-5.502,-7.154,-17.926,-17.926,-11.335,-5.836,-11.335,-5.836,-13.626,-12.795,-13.626,-21.945,-13.135,-11.222,-6.24,-21.945,-2.709,-10.261,-11.222,-2.887,-4.782,-2.709,-6.652,-11.726,-7.987,-12.896,0.0,0.0,0.0,0,1688144469.6357,2023-06-30 19:01:09,Rest
31,0,-8.999,-8.222,-10.149,-10.526,-8.524,-13.984,-13.181,-9.709,-19.958,-19.958,-15.935,-7.367,-15.935,-7.367,-14.637,-16.881,-14.637,-21.923,-14.659,-10.699,-6.234,-21.923,-7.317,-11.788,-10.699,-10.056,-3.241,-7.317,-11.256,-12.226,-5.418,-17.494,0.0,0.0,0.0,0,1688144469.6435,2023-06-30 19:01:09,Rest
32,0,-13.601,-16.923,-11.676,-16.663,-10.564,-16.531,-13.68,-12.773,-23.012,-23.012,-15.919,-11.458,-15.919,-11.458,-19.234,-19.426,-19.234,-21.388,-16.181,-12.737,-9.302,-21.388,-10.896,-15.874,-12.737,-16.706,-6.824,-10.896,-13.806,-17.849,-8.998,-21.063,3968.0,0.0,0.0,0,1688144469.6513,2023-06-30 19:01:09,Rest
33,0,-1.292,-9.222,-9.103,-12.548,-10.042,-9.342,-4.958,-7.125,-16.841,-16.841,-7.193,-6.324,-7.193,-6.324,-12.554,-3.525,-12.554,-13.682,-7.968,-6.577,-4.169,-13.682,-1.663,-9.711,-6.577,-7.468,-4.255,-1.663,-6.108,-15.782,-5.403,-14.894,3968.0,0.0,0.0,0,1688144469.6591,2023-06-30 19:01:09,Rest
34,0,5.369,2.571,-2.946,-8.437,-4.908,-3.185,-4.953,-3.019,-16.824,-16.824,-2.063,-0.682,-2.063,-0.682,-2.296,3.139,-2.296,-6.496,0.749,-3.497,4.544,-6.496,4.486,-0.992,-3.497,3.298,1.384,4.486,1.071,-4.496,1.262,-9.244,4096.0,0.0,0.0,0,1688144469.6669,2023-06-30 19:01:09,Rest
35,0,3.315,-2.555,-0.894,-8.94,-3.367,-4.207,-6.485,-6.09,-22.955,-22.955,-2.061,-1.706,-2.061,-1.706,-2.806,-4.037,-2.806,-9.052,-1.301,-7.592,0.953,-9.052,-0.129,-1.503,-7.592,5.344,0.871,-0.129,0.557,-2.954,-0.276,-8.21,4096.0,0.0,0.0,0,1688144469.6748,2023-06-30 19:01:09,Rest
36,0,-6.935,-15.872,-15.237,-17.128,-15.659,-13.936,-15.187,-14.793,-28.567,-28.567,-11.793,-12.975,-11.793,-12.975,-17.66,-9.668,-17.66,-23.387,-15.644,-16.805,-13.905,-23.387,-14.474,-15.334,-16.805,-4.908,-14.499,-14.474,-12.251,-19.857,-15.645,-19.985,3968.0,0.0,0.0,0,1688144469.6826,2023-06-30 19:01:09,Rest
37,0,-27.42,-29.177,-34.178,-32.481,-32.037,-30.829,-35.152,-30.148,-40.322,-40.322,-30.737,-30.893,-30.737,-30.893,-33.011,-21.954,-33.011,-40.27,-33.559,-34.207,-32.334,-40.27,-30.341,-33.25,-34.207,-27.444,-36.002,-30.341,-32.731,-39.818,-33.56,-41.482,3968.0,0.0,0.0,0,1688144469.6904,2023-06-30 19:01:09,Rest
38,0,-32.516,-37.857,-35.68,-38.083,-32.517,-37.97,-37.679,-37.802,-47.454,-47.454,-36.853,-34.448,-36.853,-34.448,-36.565,-32.178,-36.565,-42.279,-36.599,-39.808,-36.912,-42.279,-31.847,-37.315,-39.808,-34.077,-36.478,-31.847,-37.821,-42.339,-34.039,-46.563,3968.0,0.0,0.0,0,1688144469.6982,2023-06-30 19:01:09,Rest
39,0,-13.528,-23.986,-21.3,-23.188,-18.14,-22.051,-19.198,-22.907,-30.5,-30.5,-20.423,-18.532,-20.423,-18.532,-22.183,-16.777,-22.183,-25.33,-18.12,-18.764,-17.408,-25.33,-15.934,-19.859,-18.764,-12.526,-13.9,-15.934,-18.316,-21.292,-15.049,-28.074,3968.0,0.0,0.0,0,1688144469.706,2023-06-30 19:01:09,Rest
40,0,5.441,2.165,-3.348,-4.21,-4.802,-3.073,-4.322,0.682,-8.441,-8.441,-1.447,-0.071,-1.447,-0.071,-0.132,5.782,-0.132,-7.887,0.854,0.723,6.688,-7.887,2.525,0.141,0.723,10.028,3.532,2.525,2.707,2.807,5.458,-3.455,4096.0,0.0,0.0,0,1688144469.7138,2023-06-30 19:01:09,Rest
41,0,13.632,10.872,7.926,5.016,3.4,0.516,2.343,10.415,-3.309,-3.309,3.678,6.589,3.678,6.589,8.065,8.85,8.065,-2.243,4.951,3.283,13.342,-2.243,11.232,5.264,3.283,16.678,9.676,11.232,8.34,8.952,12.113,8.844,4096.0,0.0,0.0,0,1688144469.7216,2023-06-30 19:01:09,Rest
42,0,14.643,5.738,5.869,5.011,5.446,-1.021,4.39,7.843,-5.867,-5.867,4.186,5.558,4.186,5.558,1.909,5.255,1.909,-0.704,2.897,6.866,12.816,-0.704,10.708,5.259,6.866,13.588,13.765,10.708,5.77,5.357,9.027,2.687,4096.0,0.0,0.0,0,1688144469.7294,2023-06-30 19:01:09,Rest
43,0,7.456,3.683,-0.285,-1.142,-0.195,1.029,-2.275,2.2,-9.448,-9.448,2.133,0.43,2.133,0.43,-2.191,3.2,-2.191,-1.728,1.87,5.322,10.754,-1.728,6.087,2.179,5.322,5.377,10.165,6.087,0.641,2.79,6.456,-7.049,4096.0,0.0,0.0,0,1688144469.7373,2023-06-30 19:01:09,Rest
44,0,-5.359,-5.029,-6.944,-12.411,-9.929,-5.632,-13.543,-9.073,-23.783,-23.783,-11.189,-11.866,-11.189,-11.866,-9.873,-6.537,-9.873,-15.559,-7.866,-9.54,-3.089,-15.559,-3.141,-11.655,-9.54,-6.411,-3.165,-3.141,-9.093,-7.971,-1.747,-12.165,3968.0,0.0,0.0,0,1688144469.7451,2023-06-30 19:01:09,Rest
45,0,-14.063,-17.832,-18.72,-22.133,-17.603,-19.459,-21.727,-20.847,-37.079,-37.079,-22.449,-23.125,-22.449,-23.125,-22.671,-16.264,-22.671,-27.326,-19.641,-17.727,-16.918,-27.326,-13.896,-20.865,-17.727,-12.553,-14.433,-13.896,-18.306,-19.234,-14.041,-21.374,3968.0,0.0,0.0,0,1688144469.7529,2023-06-30 19:01:09,Rest
46,0,-8.413,-13.716,-15.115,-16.475,-16.561,-18.415,-18.119,-15.191,-29.357,-29.357,-12.693,-16.954,-12.693,-16.954,-16.501,-10.612,-16.501,-19.614,-13.986,-11.049,-10.242,-19.614,-10.296,-11.622,-11.049,-3.831,-10.832,-10.296,-12.652,-13.579,-11.978,-20.328,3968.0,0.0,0.0,0,1688144469.7607,2023-06-30 19:01:09,Rest
47,0,10.038,6.278,6.929,2.497,-2.2,-0.466,-1.195,4.292,-9.86,-9.86,4.226,1.506,4.226,1.506,5.033,4.255,5.033,-2.176,6.52,0.232,8.724,-2.176,7.132,3.246,0.232,13.079,4.036,7.132,4.779,0.779,4.428,0.696,4096.0,0.0,0.0,0,1688144469.7685,2023-06-30 19:01:09,Rest
48,0,23.348,19.592,16.656,12.74,12.147,13.367,12.127,14.021,-0.117,-0.117,13.956,13.287,13.956,13.287,15.786,15.009,15.786,9.097,17.784,11.503,22.548,9.097,17.884,14.001,11.503,20.751,16.839,17.884,16.045,9.488,14.67,12.479,4096.0,0.0,0.0,0,1688144469.7763,2023-06-30 19:01:09,Rest
49,0,25.886,20.084,13.565,12.215,14.184,14.891,14.164,15.544,3.47,3.47,21.114,17.372,21.114,17.372,16.795,16.531,16.795,13.698,19.304,18.151,27.648,13.698,20.427,22.184,18.151,20.73,21.433,20.427,18.078,13.576,16.704,10.417,4096.0,0.0,0.0,0,1688144469.7841,2023-06-30 19:01:09,Rest
50,0,28.422,21.089,21.749,15.789,16.731,15.901,18.248,21.676,11.151,11.151,23.142,23.503,23.142,23.503,22.413,19.076,22.413,15.734,23.895,18.133,30.182,15.734,23.481,23.699,18.133,27.369,24.486,23.481,22.671,15.1,20.786,19.116,4096.0,0.0,0.0,0,1688144469.7919,2023-06-30 19:01:09,Rest
51,0,34.541,29.265,29.924,24.995,25.424,20.495,24.378,29.339,19.337,19.337,22.095,29.627,22.095,29.627,25.465,26.742,25.465,18.28,25.408,18.627,33.738,18.28,24.994,24.188,18.627,35.539,25.486,24.994,28.283,17.134,22.302,28.831,4096.0,0.0,0.0,0,1688144469.7998,2023-06-30 19:01:09,Rest
52,0,31.945,28.211,24.259,25.482,25.911,18.938,22.304,31.359,18.293,18.293,23.097,27.548,23.097,27.548,19.804,25.178,19.804,14.675,16.673,16.047,28.581,14.675,21.383,25.7,16.047,31.917,17.776,21.383,23.132,20.191,18.181,23.679,4096.0,0.0,0.0,0,1688144469.8076,2023-06-30 19:01:09,Rest
53,0,17.056,11.789,12.451,10.087,14.614,8.673,9.986,20.569,4.954,4.954,11.803,15.737,11.803,15.737,10.05,8.759,10.05,1.853,7.435,5.273,15.233,1.853,12.14,12.355,5.273,18.565,6.487,12.14,11.326,12.998,12.016,10.335,4096.0,0.0,0.0,0,1688144469.8154,2023-06-30 19:01:09,Rest
54,0,7.818,2.555,4.754,-2.73,5.378,2.517,0.755,6.204,-5.297,-5.297,-0.504,8.037,-0.504,8.037,0.819,2.603,0.819,-4.809,3.842,1.169,10.094,-4.809,5.468,1.584,1.169,10.35,4.432,5.468,7.216,1.714,6.881,1.103,4096.0,0.0,0.0,0,1688144469.8232,2023-06-30 19:01:09,Rest
55,0,18.056,12.287,10.385,8.543,11.52,9.686,9.975,11.833,4.955,4.955,10.767,16.738,10.767,16.738,6.453,15.92,6.453,4.93,9.985,11.414,18.281,4.93,14.684,12.853,11.414,17.512,15.186,14.684,13.869,7.348,11.997,7.762,4096.0,0.0,0.0,0,1688144469.831,2023-06-30 19:01:09,Rest
56,0,23.673,20.471,20.621,20.318,19.706,16.849,19.187,27.191,13.147,13.147,23.052,23.894,23.052,23.894,18.23,22.052,18.23,12.097,17.148,19.087,25.435,12.097,24.916,21.549,19.087,23.642,23.88,24.916,19.49,17.075,21.719,18.001,4096.0,0.0,0.0,0,1688144469.8388,2023-06-30 19:01:09,Rest
57,0,13.916,14.303,14.452,8.514,13.538,10.172,9.946,18.454,-0.699,-0.699,13.295,14.136,13.295,14.136,11.552,13.833,11.552,6.45,13.032,12.408,21.311,6.45,17.206,13.843,12.408,15.933,20.27,17.206,15.372,12.447,19.135,10.81,4096.0,0.0,0.0,0,1688144469.8466,2023-06-30 19:01:09,Rest
58,0,14.414,12.24,7.778,2.87,11.475,7.6,7.375,8.702,-3.26,-3.26,9.183,11.048,9.183,11.048,4.88,14.331,4.88,9.005,11.482,11.883,19.753,9.005,15.14,13.317,11.883,16.43,18.2,15.14,12.796,12.434,13.993,4.139,4096.0,0.0,0.0,0,1688144469.8544,2023-06-30 19:01:09,Rest
59,0,27.208,21.449,19.041,16.187,21.198,17.839,20.687,22.013,14.674,14.674,20.957,24.357,20.957,24.357,18.195,24.051,18.195,19.754,23.254,23.142,28.955,19.754,25.371,21.501,23.142,26.66,22.28,25.371,20.98,20.106,20.639,15.918,4096.0,0.0,0.0,0,1688144469.8623,2023-06-30 19:01:09,Rest
60,0,26.156,22.452,22.096,18.221,20.152,19.358,18.105,24.553,15.172,15.172,23.498,27.407,23.498,27.407,22.788,27.101,22.788,17.173,25.792,19.021,30.463,17.173,21.759,20.967,19.021,21.51,18.16,21.759,23.008,14.963,23.18,18.976,4096.0,0.0,0.0,0,1688144469.8701,2023-06-30 19:01:09,Rest
61,0,23.056,18.843,14.901,11.542,15.521,16.265,12.964,17.868,7.472,7.472,21.425,23.281,21.425,23.281,18.667,27.586,18.667,14.082,20.131,11.829,26.334,14.082,18.664,18.897,11.829,16.878,16.605,18.664,19.911,12.387,21.108,16.396,4096.0,0.0,0.0,0,1688144469.8779,2023-06-30 19:01:09,Rest
62,0,37.377,32.145,27.694,23.314,27.801,28.032,28.32,32.195,20.273,20.273,33.187,33.504,33.187,33.504,31.968,32.681,31.968,29.437,31.894,28.211,40.14,29.437,35.551,29.636,28.211,33.255,34.519,35.551,31.162,28.256,31.845,28.675,4096.0,0.0,0.0,0,1688144469.8857,2023-06-30 19:01:09,Rest
63,0,42.463,40.822,38.425,30.975,32.896,33.127,31.366,40.36,26.4,26.4,37.764,38.081,37.764,38.081,37.571,32.136,37.571,35.555,40.571,37.917,48.809,35.555,39.102,36.779,37.917,38.344,40.12,39.102,37.278,34.888,37.448,32.745,4096.0,0.0,0.0,0,1688144469.8935,2023-06-30 19:01:09,Rest
64,0,28.076,26.436,23.017,19.673,21.08,19.774,16.478,24.438,11.517,11.517,24.406,26.26,24.406,26.26,23.189,22.37,23.189,17.589,26.698,20.461,30.829,17.589,22.156,24.959,20.461,22.937,21.636,22.156,24.434,23.07,24.603,19.904,0.0,0.0,0.0,0,1688144469.9013,2023-06-30 19:01:09,Rest
65,0,26.511,21.799,16.846,17.605,21.059,16.168,18.51,22.364,11.505,11.505,20.284,25.721,20.284,25.721,22.141,18.762,22.141,12.961,18.475,14.292,26.188,12.961,21.622,19.299,14.292,24.451,20.078,21.622,22.36,21.51,23.554,21.421,0.0,0.0,0.0,0,1688144469.9091,2023-06-30 19:01:09,Rest
66,0,35.706,32.023,29.125,24.759,29.747,23.324,26.176,34.637,22.252,22.252,29.485,33.38,29.485,33.38,29.804,21.817,29.804,22.169,26.141,25.549,42.555,22.169,31.334,30.038,25.549,35.185,34.915,31.334,30.534,29.685,33.264,30.109,0.0,0.0,0.0,0,1688144469.9169,2023-06-30 19:01:09,Rest
67,0,29.01,26.356,25.51,19.099,22.545,19.202,16.929,28.455,14.545,14.545,25.357,25.662,25.357,25.662,20.04,21.283,20.04,16.512,23.041,23.474,36.878,16.512,25.667,27.959,23.474,26.953,27.707,25.667,25.893,25.557,26.059,20.345,0.0,0.0,0.0,0,1688144469.9248,2023-06-30 19:01:09,Rest
68,0,17.711,14.034,12.676,9.346,12.789,10.986,9.739,15.619,3.26,3.26,14.573,16.927,14.573,16.927,10.286,15.626,10.286,6.761,14.309,15.766,20.447,6.761,16.933,13.074,15.766,17.192,15.897,16.933,17.158,14.261,16.299,9.566,0.0,0.0,0.0,0,1688144469.9326,2023-06-30 19:01:09,Rest
69,0,21.279,15.557,14.201,10.361,14.313,11.999,12.804,15.603,5.306,5.306,17.12,19.984,17.12,19.984,14.887,16.123,14.887,13.927,19.93,19.849,24.525,13.927,20.502,13.061,19.849,19.736,23.565,20.502,17.141,14.759,20.893,12.118,0.0,0.0,0.0,0,1688144469.9404,2023-06-30 19:01:09,Rest
70,0,32.016,21.689,22.896,15.986,20.446,19.16,18.938,21.223,12.473,12.473,25.3,25.087,25.3,25.087,23.581,27.378,23.581,22.622,29.131,28.026,36.796,22.622,30.215,25.343,28.026,24.327,32.763,30.215,22.759,27.039,27.533,19.791,0.0,0.0,0.0,0,1688144469.9482,2023-06-30 19:01:09,Rest
71,0,39.156,31.401,33.631,24.167,24.012,27.85,28.141,30.423,20.657,20.657,32.959,31.21,32.959,31.21,32.779,35.035,32.779,29.26,36.787,36.707,45.468,29.26,40.943,35.564,36.707,31.988,40.928,40.943,34.519,38.283,36.727,30.017,0.0,0.0,0.0,0,1688144469.956,2023-06-30 19:01:09,Rest
72,0,44.24,42.641,42.819,30.803,27.062,32.945,34.773,38.078,26.272,26.272,42.148,37.839,42.148,37.839,38.894,32.95,38.894,39.476,44.947,46.404,55.669,39.476,48.587,43.213,46.404,41.177,51.133,48.587,43.706,42.856,45.399,38.184,0.0,0.0,0.0,0,1688144469.9638,2023-06-30 19:01:09,Rest
73,0,46.758,44.647,40.727,32.309,32.158,34.449,34.738,36.503,25.221,25.221,43.13,37.801,43.13,37.801,39.367,34.454,39.367,44.56,46.439,47.382,57.15,44.56,49.563,44.706,47.382,41.648,48.52,49.563,42.638,41.788,40.743,38.146,0.0,0.0,0.0,0,1688144469.9716,2023-06-30 19:01:09,Rest
74,0,50.809,46.14,41.711,37.4,37.249,38.513,38.29,38.515,27.757,27.757,43.599,41.349,43.599,41.349,44.963,41.592,44.963,45.54,46.392,44.774,56.068,45.54,51.05,46.199,44.774,43.143,45.91,51.05,44.645,42.771,39.165,40.157,0.0,0.0,0.0,0,1688144469.9794,2023-06-30 19:01:09,Rest
75,0,57.931,52.754,51.403,43.51,41.31,42.573,45.424,49.235,37.464,37.464,53.29,53.091,53.29,53.091,53.115,47.186,53.115,50.105,53.518,49.34,64.721,50.105,54.073,53.837,49.34,49.76,55.598,54.073,53.309,49.388,49.372,48.826,0.0,0.0,0.0,0,1688144469.9873,2023-06-30 19:01:09,Rest
76,0,58.898,52.188,52.889,42.955,44.855,43.043,49.989,53.284,47.16,47.16,55.286,59.698,55.286,59.698,52.55,52.262,52.55,48.518,53.977,49.29,65.681,48.518,52.482,57.369,49.29,51.247,56.567,52.482,55.305,48.314,51.884,51.851,0.0,0.0,0.0,0,1688144469.9951,2023-06-30 19:01:09,Rest
77,0,48.592,43.427,43.614,38.301,40.712,38.389,41.742,47.083,44.039,44.039,43.447,51.441,43.447,51.441,44.3,52.21,44.3,36.174,43.165,36.433,50.246,36.174,43.72,45.529,36.433,44.024,43.703,43.72,43.467,36.483,40.049,42.065,0.0,0.0,0.0,0,1688144470.0029,2023-06-30 19:01:10,Rest
78,0,35.736,35.187,35.374,29.041,29.912,28.617,26.843,35.253,25.552,25.552,34.182,34.996,34.182,34.996,34.01,37.301,34.01,26.917,33.9,28.2,38.413,26.917,33.431,32.676,28.2,33.734,34.95,33.431,29.591,27.737,28.739,30.24,0.0,0.0,0.0,0,1688144470.0107,2023-06-30 19:01:10,Rest
79,0,33.139,29.516,30.215,20.303,25.272,23.465,24.767,27.021,14.768,14.768,30.05,27.276,30.05,27.276,26.291,21.894,26.291,24.841,30.28,29.196,38.887,24.841,30.836,31.106,29.196,27.04,33.89,30.836,30.586,25.66,28.198,27.648,0.0,0.0,0.0,0,1688144470.0185,2023-06-30 19:01:10,Rest
80,0,36.692,29.487,29.16,24.381,27.808,26.515,28.841,29.556,20.901,20.901,28.995,32.884,28.995,32.884,27.29,23.409,27.29,25.84,29.225,31.216,39.873,25.84,33.366,32.612,31.216,29.575,35.906,33.366,35.679,24.097,31.243,29.67,0.0,0.0,0.0,0,1688144470.0263,2023-06-30 19:01:10,Rest
81,0,33.069,29.457,29.131,27.43,26.243,24.952,23.177,32.6,20.88,20.88,30.503,34.388,30.503,34.388,28.799,29.021,28.799,23.765,28.684,28.624,35.222,23.765,30.259,27.969,28.624,31.082,32.283,30.259,28.471,22.536,26.601,26.054,0.0,0.0,0.0,0,1688144470.0341,2023-06-30 19:01:10,Rest
82,0,28.425,27.378,26.541,21.255,23.655,18.779,20.592,28.469,16.248,16.248,25.862,27.182,25.862,27.182,23.647,23.357,23.647,19.643,24.044,24.496,31.601,19.643,26.643,25.891,24.496,24.391,24.567,26.643,23.831,21.489,20.427,23.979,0.0,0.0,0.0,0,1688144470.0419,2023-06-30 19:01:10,Rest
83,0,34.032,29.4,28.563,22.771,26.193,21.322,26.719,29.465,20.843,20.843,24.299,27.667,24.299,27.667,25.161,17.698,25.161,21.16,23.508,26.521,36.18,21.16,32.251,30.989,26.521,25.391,28.64,32.251,30.467,22.492,25.53,29.078,0.0,0.0,0.0,0,1688144470.0498,2023-06-30 19:01:10,Rest
84,0,38.609,32.957,33.658,29.408,30.266,27.961,27.717,33.022,20.31,20.31,32.471,33.274,32.471,33.274,34.357,21.779,34.357,26.775,30.144,32.642,42.291,26.775,37.855,34.031,32.642,36.124,40.395,37.855,34.023,27.593,32.164,32.635,0.0,0.0,0.0,0,1688144470.0576,2023-06-30 19:01:10,Rest
85,0,34.472,30.363,32.087,26.817,28.186,25.371,27.177,29.403,16.191,16.191,32.951,31.704,32.951,31.704,33.81,25.343,33.81,27.26,30.626,30.048,38.151,27.26,34.231,32.46,30.048,35.576,41.379,34.231,31.94,27.565,29.058,27.992,0.0,0.0,0.0,0,1688144470.0654,2023-06-30 19:01:10,Rest
86,0,30.851,26.746,27.444,21.667,23.035,19.198,26.125,25.787,19.248,19.248,25.746,28.086,25.746,28.086,26.092,22.756,26.092,24.159,26.497,27.457,32.477,24.159,28.049,28.842,27.457,28.368,34.678,28.049,29.346,20.878,23.906,23.353,0.0,0.0,0.0,0,1688144470.0732,2023-06-30 19:01:10,Rest
87,0,31.333,26.207,26.392,22.158,22.5,17.642,23.025,27.298,17.692,17.692,27.769,27.546,27.769,27.546,25.041,20.684,25.041,22.086,27.495,28.454,33.469,22.086,26.484,25.227,28.454,28.852,27.983,26.484,26.243,18.808,22.857,22.817,0.0,0.0,0.0,0,1688144470.081,2023-06-30 19:01:10,Rest
