COUNTER,INTERPOLATED,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,HighBitFlex,SaturationFlag,RAW_CQ,MARKER_HARDWARE,MARKERS,Human Readable Time,New Label
70,0,-35.057,-31.577,-48.017,-34.741,-38.263,-43.469,-27.234,-4.564,-124.55,-39.344,-47.307,-22.799,-46.195,-45.034,-154.008,-268.697,265.379,-65.298,-53.282,-63.631,-73.143,-23.473,-27.11,-42.862,-54.561,-63.486,-44.9,-42.293,-25.747,-20.164,-81.531,-53.07,0.0,0.0,223.0,0,1688564553.731,2023-07-05 15:42:33,Right
71,0,-39.12,-38.205,-53.605,-34.706,-43.348,-45.475,-31.306,-7.634,-120.327,-44.94,-49.308,-30.46,-49.735,-52.673,-149.756,-265.354,260.503,-62.159,-54.253,-65.104,-71.021,-23.962,-31.182,-43.844,-56.556,-67.009,-48.953,-40.202,-28.795,-27.829,-81.45,-55.578,0.0,0.0,222.0,0,1688564553.7388,2023-07-05 15:42:33,Right
72,0,-38.057,-38.167,-55.088,-33.135,-44.329,-46.454,-36.91,-7.114,-123.793,-42.846,-49.259,-34.016,-48.661,-49.547,-146.02,-255.868,256.144,-61.584,-54.711,-64.527,-66.851,-23.938,-30.638,-44.825,-58.036,-68.479,-49.417,-42.211,-28.766,-30.362,-88.028,-60.134,0.0,0.0,208.0,0,1688564553.7466,2023-07-05 15:42:33,Right
73,0,-39.555,-43.764,-57.082,-38.225,-43.773,-52.556,-38.922,-9.668,-129.817,-43.828,-51.259,-32.445,-46.563,-44.887,-150.997,-261.759,259.474,-58.961,-50.558,-61.9,-67.297,-26.988,-32.657,-48.366,-59.003,-74.558,-53.978,-52.415,-33.86,-32.894,-94.088,-65.197,0.0,0.0,197.0,0,1688564553.7544,2023-07-05 15:42:33,Right
74,0,-43.614,-51.917,-64.197,-45.871,-51.926,-54.04,-34.785,-15.294,-127.637,-45.833,-45.572,-29.339,-37.295,-37.157,-145.21,-255.35,263.313,-46.607,-44.872,-54.666,-60.569,-26.961,-33.136,-50.879,-59.456,-73.459,-62.121,-56.461,-37.925,-40.033,-95.019,-70.767,0.0,0.0,209.0,0,1688564553.7621,2023-07-05 15:42:33,Right
75,0,-48.694,-56.476,-70.793,-50.948,-62.632,-53.474,-38.336,-19.889,-126.485,-44.763,-42.453,-30.334,-32.134,-26.874,-132.77,-239.213,252.291,-45.535,-49.95,-53.075,-58.46,-30.008,-35.153,-56.464,-59.909,-69.799,-67.182,-58.966,-38.912,-45.628,-100.047,-79.918,0.0,0.0,216.0,0,1688564553.7699,2023-07-05 15:42:33,Right
76,0,-53.768,-62.567,-72.772,-54.483,-64.107,-60.08,-47.007,-22.431,-130.97,-47.792,-53.169,-37.988,-43.373,-32.995,-133.149,-241.535,230.522,-56.248,-56.048,-59.169,-69.16,-39.2,-42.802,-66.141,-65.484,-77.926,-72.75,-70.178,-45.533,-49.169,-109.168,-82.911,0.0,0.0,217.0,0,1688564553.7776,2023-07-05 15:42:33,Right
77,0,-53.714,-60.968,-69.625,-48.794,-58.407,-61.045,-44.398,-20.872,-130.326,-47.231,-57.214,-42.049,-49.477,-41.671,-136.602,-244.368,221.07,-55.167,-52.406,-59.622,-71.14,-40.185,-41.735,-67.612,-67.98,-80.41,-74.726,-70.107,-45.999,-46.046,-107.01,-76.681,0.0,0.0,220.0,0,1688564553.7855,2023-07-05 15:42:33,Right
78,0,-49.562,-51.685,-64.945,-39.011,-51.177,-53.299,-40.768,-14.703,-127.122,-42.061,-51.009,-36.371,-44.817,-36.506,-130.318,-230.291,215.214,-53.575,-52.866,-57.514,-67.995,-35.022,-35.545,-59.348,-60.228,-70.596,-64.406,-57.23,-38.269,-38.315,-98.194,-70.456,0.0,0.0,210.0,0,1688564553.7934,2023-07-05 15:42:33,Right
79,0,-50.025,-53.683,-65.392,-41.533,-49.588,-54.783,-46.875,-14.688,-128.532,-45.093,-56.082,-35.31,-50.92,-38.519,-128.138,-224.938,196.555,-63.256,-63.059,-65.653,-77.148,-40.622,-40.633,-58.776,-59.655,-74.624,-58.706,-55.635,-40.28,-37.765,-99.12,-71.411,0.0,0.0,217.0,0,1688564553.8012,2023-07-05 15:42:33,Right
80,0,-49.975,-56.703,-68.4,-47.127,-53.637,-60.363,-49.389,-19.284,-130.453,-49.146,-62.173,-41.935,-60.091,-51.288,-137.232,-234.447,192.773,-67.803,-65.557,-75.833,-84.756,-50.315,-44.69,-63.328,-68.817,-82.746,-64.795,-62.24,-44.338,-42.338,-103.119,-74.413,0.0,0.0,211.0,0,1688564553.8089,2023-07-05 15:42:33,Right
81,0,-47.363,-51.011,-64.746,-43.494,-53.071,-57.741,-44.217,-17.216,-129.81,-46.536,-55.451,-40.869,-56.444,-53.286,-145.292,-242.409,212.048,-68.248,-63.955,-77.807,-82.622,-53.339,-38.498,-63.777,-66.187,-76.516,-64.218,-61.153,-39.171,-39.221,-101.479,-72.802,0.0,0.0,216.0,0,1688564553.8168,2023-07-05 15:42:33,Right
82,0,-50.39,-55.571,-66.218,-47.037,-53.531,-60.757,-43.66,-19.76,-128.143,-53.149,-55.396,-38.778,-56.388,-54.257,-148.22,-247.802,217.471,-76.376,-70.039,-80.803,-84.588,-60.458,-42.558,-67.299,-63.559,-77.976,-63.129,-63.141,-42.205,-38.67,-103.427,-71.704,0.0,0.0,200.0,0,1688564553.8246,2023-07-05 15:42:33,Right
83,0,-56.487,-65.761,-75.373,-58.773,-64.236,-66.844,-48.74,-33.573,-129.04,-63.342,-64.049,-44.887,-61.455,-57.789,-146.535,-248.066,208.032,-80.398,-70.481,-79.697,-83.479,-68.594,-49.688,-72.355,-71.693,-87.632,-73.312,-70.762,-49.848,-44.267,-107.422,-76.243,0.0,0.0,216.0,0,1688564553.8325,2023-07-05 15:42:33,Right
84,0,-53.357,-62.109,-76.323,-59.739,-69.294,-62.167,-49.203,-38.15,-133.009,-57.643,-60.399,-43.818,-54.733,-50.559,-139.216,-240.646,214.484,-70.584,-60.164,-66.298,-70.076,-59.304,-43.49,-64.598,-70.084,-82.933,-75.8,-69.667,-45.187,-43.198,-105.265,-77.192,0.0,0.0,214.0,0,1688564553.8404,2023-07-05 15:42:33,Right
85,0,-47.668,-57.949,-68.562,-54.556,-62.565,-58.006,-46.593,-26.841,-133.388,-50.413,-52.654,-35.065,-43.92,-41.799,-137.54,-242.455,231.688,-62.829,-53.956,-61.108,-59.759,-47.974,-38.836,-55.312,-60.28,-78.24,-67.527,-61.913,-41.556,-41.618,-104.648,-74.553,0.0,0.0,211.0,0,1688564553.8483,2023-07-05 15:42:33,Right
86,0,-47.108,-61.989,-71.055,-56.038,-60.966,-60.51,-47.571,-25.277,-130.693,-53.949,-54.651,-36.054,-45.413,-41.245,-143.038,-246.823,238.116,-60.717,-53.39,-67.195,-60.724,-50.488,-42.383,-56.281,-63.294,-82.772,-68.997,-62.363,-45.613,-45.674,-108.642,-79.089,0.0,0.0,212.0,0,1688564553.8561,2023-07-05 15:42:33,Right
87,0,-51.16,-67.05,-77.644,-59.056,-67.052,-62.498,-51.622,-34.474,-131.587,-55.432,-60.231,-44.215,-53.052,-42.229,-142.382,-245.039,231.73,-59.632,-57.435,-66.103,-69.373,-56.585,-45.415,-61.348,-69.378,-85.763,-78.662,-69.473,-48.129,-48.19,-110.582,-86.182,0.0,0.0,216.0,0,1688564553.864,2023-07-05 15:42:33,Right
88,0,-56.231,-72.106,-80.127,-64.12,-70.571,-67.047,-56.181,-35.976,-136.066,-56.401,-66.319,-48.782,-58.122,-47.309,-141.215,-246.331,220.74,-66.232,-67.624,-73.209,-84.16,-62.676,-50.493,-69.996,-71.87,-89.776,-83.194,-75.039,-52.691,-53.265,-117.132,-88.658,0.0,0.0,210.0,0,1688564553.8718,2023-07-05 15:42:33,Right
89,0,-52.589,-69.473,-76.461,-62.007,-65.378,-68.517,-55.1,-28.768,-134.906,-56.857,-66.253,-46.684,-58.576,-50.848,-143.123,-240.962,212.323,-69.24,-68.069,-86.456,-92.273,-65.687,-47.881,-75.049,-74.872,-91.223,-78.5,-71.378,-52.126,-50.138,-118.551,-84.983,0.0,0.0,212.0,0,1688564553.8797,2023-07-05 15:42:33,Right
90,0,-38.704,-52.497,-64.089,-47.6,-53.017,-58.202,-45.311,-20.03,-129.135,-48.603,-55.94,-37.416,-51.858,-44.137,-135.808,-223.815,210.573,-55.338,-54.168,-72.537,-83.984,-54.351,-35.025,-63.703,-70.699,-79.861,-67.151,-59.011,-38.242,-32.669,-102.551,-71.066,0.0,0.0,196.0,0,1688564553.8876,2023-07-05 15:42:33,Right
91,0,-35.079,-48.346,-60.439,-48.577,-51.427,-53.533,-40.655,-20.522,-129.006,-48.043,-54.86,-32.767,-47.195,-43.069,-129.525,-220.517,204.215,-50.16,-53.602,-62.219,-80.314,-49.173,-36.015,-59.541,-66.53,-76.195,-64.01,-56.391,-34.617,-30.075,-94.764,-63.31,0.0,0.0,210.0,0,1688564553.8955,2023-07-05 15:42:33,Right
92,0,-47.852,-65.204,-76.26,-66.972,-63.671,-64.238,-48.811,-34.846,-132.463,-59.265,-65.051,-40.932,-52.271,-50.71,-135.03,-225.42,183.006,-65.991,-68.405,-81.112,-88.943,-63.469,-49.811,-73.314,-76.709,-88.414,-76.241,-70.679,-47.903,-47.464,-110.039,-79.641,0.0,0.0,210.0,0,1688564553.9033,2023-07-05 15:42:33,Right
93,0,-48.829,-67.7,-78.233,-63.318,-62.583,-66.735,-52.861,-35.324,-130.282,-56.132,-60.887,-42.94,-53.243,-48.098,-133.871,-215.973,174.114,-70.023,-67.824,-82.055,-82.706,-63.405,-47.712,-72.216,-78.169,-86.277,-79.238,-73.17,-48.367,-45.367,-111.978,-86.733,0.0,0.0,214.0,0,1688564553.911,2023-07-05 15:42:33,Right
94,0,-33.923,-46.628,-57.15,-44.3,-44.589,-52.324,-44.099,-14.284,-126.053,-39.17,-45.457,-29.577,-41.919,-36.779,-124.003,-212.17,196.994,-57.146,-51.875,-57.895,-59.057,-41.313,-33.32,-50.627,-58.624,-70.309,-60.716,-53.116,-31.925,-24.829,-90.349,-62.568,0.0,0.0,200.0,0,1688564553.9188,2023-07-05 15:42:33,Right
95,0,-28.254,-40.434,-49.921,-42.718,-39.934,-44.587,-35.858,-10.171,-125.415,-37.594,-43.875,-23.912,-37.779,-35.718,-123.879,-220.668,222.924,-54.527,-47.212,-54.763,-48.752,-31.025,-29.188,-38.281,-48.319,-65.628,-47.848,-42.817,-26.258,-21.731,-82.062,-52.772,0.0,0.0,223.0,0,1688564553.9265,2023-07-05 15:42:33,Right
96,0,-36.422,-55.25,-61.654,-52.41,-50.653,-51.715,-38.896,-29.116,-127.851,-50.876,-54.077,-33.622,-48.5,-42.854,-129.903,-223.521,218.603,-60.62,-50.751,-62.905,-53.826,-36.117,-35.819,-41.316,-52.369,-73.247,-55.485,-50.971,-35.453,-31.443,-91.713,-68.6,3968.0,0.0,0.0,0,1688564553.9344,2023-07-05 15:42:33,Right
97,0,-37.411,-55.707,-61.592,-52.357,-53.163,-56.786,-45.005,-32.161,-130.284,-55.948,-58.634,-36.662,-52.55,-45.885,-130.798,-221.248,206.089,-56.973,-47.627,-60.281,-52.748,-34.544,-40.394,-42.3,-52.317,-77.272,-59.528,-51.945,-36.954,-29.362,-91.109,-66.995,3968.0,0.0,0.0,0,1688564553.9421,2023-07-05 15:42:33,Right
98,0,-27.127,-40.282,-51.797,-43.083,-43.889,-50.581,-40.861,-18.809,-126.568,-49.232,-51.403,-28.429,-42.763,-40.716,-127.593,-219.49,217.666,-48.72,-42.968,-59.708,-47.572,-21.19,-34.718,-34.573,-46.629,-70.022,-47.685,-42.159,-28.72,-19.086,-80.26,-52.583,3968.0,0.0,0.0,0,1688564553.9499,2023-07-05 15:42:33,Right
99,0,-22.489,-37.168,-49.696,-36.38,-36.16,-44.895,-29.549,-13.667,-122.343,-43.036,-43.155,-22.765,-37.085,-35.552,-126.953,-215.684,232.818,-43.548,-47.024,-59.649,-52.648,-14.508,-26.998,-34.538,-45.558,-62.78,-42.002,-41.605,-27.155,-15.481,-77.106,-52.531,3968.0,0.0,0.0,0,1688564553.9576,2023-07-05 15:42:33,Right
100,0,-29.127,-47.377,-55.282,-37.881,-37.661,-47.924,-32.594,-18.264,-127.344,-47.091,-46.185,-25.303,-40.122,-37.566,-132.461,-217.518,221.314,-48.115,-54.149,-62.15,-67.964,-24.228,-32.094,-51.922,-55.246,-71.939,-56.817,-53.858,-32.763,-23.663,-83.176,-59.65,3968.0,0.0,0.0,0,1688564553.9654,2023-07-05 15:42:33,Right
101,0,-38.319,-56.551,-60.349,-45.015,-47.87,-55.049,-46.393,-21.832,-130.803,-48.581,-49.213,-30.401,-39.569,-39.578,-134.891,-219.349,206.236,-54.727,-57.169,-74.896,-80.704,-33.425,-40.772,-65.702,-69.023,-85.187,-72.129,-63.538,-37.341,-33.885,-91.802,-66.251,3968.0,0.0,0.0,0,1688564553.9731,2023-07-05 15:42:33,Right
102,0,-38.793,-57.519,-62.338,-47.532,-51.92,-57.555,-44.298,-19.248,-125.036,-40.848,-44.553,-31.908,-34.407,-33.391,-125.534,-210.421,209.103,-44.938,-54.038,-74.309,-77.037,-28.268,-38.682,-61.026,-69.979,-82.54,-69.496,-63.987,-38.328,-35.388,-93.248,-71.82,3968.0,0.0,0.0,0,1688564553.981,2023-07-05 15:42:33,Right
103,0,-34.656,-53.876,-62.276,-45.435,-47.257,-52.375,-36.569,-14.618,-126.448,-38.758,-43.996,-30.339,-34.372,-30.283,-120.798,-206.624,211.456,-37.209,-50.398,-62.451,-68.763,-23.629,-34.032,-54.817,-62.736,-72.724,-62.254,-58.288,-35.728,-31.254,-87.007,-67.137,3968.0,0.0,0.0,0,1688564553.9887,2023-07-05 15:42:33,Right
104,0,-32.572,-49.723,-59.652,-42.828,-46.186,-46.175,-39.606,-15.628,-130.933,-44.866,-47.538,-27.747,-40.486,-36.913,-127.849,-214.615,207.146,-53.565,-53.933,-64.95,-65.62,-24.63,-34.51,-51.176,-59.6,-71.114,-60.142,-51.057,-33.131,-29.174,-82.821,-59.898,4224.0,0.0,0.0,0,1688564553.9966,2023-07-05 15:42:33,Right
105,0,-27.928,-42.501,-50.371,-35.613,-39.992,-44.079,-38.03,-14.076,-125.679,-42.772,-44.929,-26.182,-40.957,-39.438,-129.258,-213.375,209.5,-60.172,-53.879,-65.91,-54.284,-17.946,-31.914,-37.293,-50.831,-66.432,-50.861,-44.346,-29.512,-20.948,-78.64,-55.74,3968.0,0.0,0.0,0,1688564554.0044,2023-07-05 15:42:34,Right
106,0,-19.704,-33.75,-43.148,-28.405,-26.632,-39.937,-29.282,-5.353,-120.942,-39.143,-42.835,-23.082,-37.33,-35.812,-121.445,-200.354,205.192,-44.23,-45.116,-56.623,-41.934,-9.219,-24.71,-28.034,-41.046,-58.681,-40.564,-37.13,-25.384,-12.218,-70.364,-49.024,3840.0,0.0,0.0,0,1688564554.0123,2023-07-05 15:42:34,Right
107,0,-25.319,-41.401,-53.351,-35.549,-33.777,-42.971,-36.425,-10.983,-126.969,-45.764,-48.94,-26.645,-44.465,-40.387,-119.786,-197.08,184.495,-50.334,-50.194,-65.788,-56.237,-18.943,-30.833,-42.35,-52.788,-71.43,-51.794,-41.191,-31.506,-22.452,-76.954,-57.172,3968.0,0.0,0.0,0,1688564554.0201,2023-07-05 15:42:34,Right
108,0,-46.299,-66.974,-75.327,-57.03,-63.97,-62.908,-58.931,-35.562,-134.527,-58.014,-61.186,-47.623,-60.815,-52.642,-124.277,-205.592,165.355,-74.874,-73.198,-88.776,-82.821,-45.052,-52.832,-66.899,-78.863,-103.634,-81.968,-67.79,-48.893,-49.069,-103.517,-86.828,3968.0,33554432.0,0.0,0,1688564554.028,2023-07-05 15:42:34,Right
109,0,-60.597,-85.351,-92.67,-73.879,-82.349,-79.239,-72.192,-54.482,-140.54,-67.177,-72.908,-62.433,-64.34,-54.639,-118.517,-205.387,161.091,-76.336,-80.809,-95.859,-92.472,-58.839,-64.562,-82.201,-93.641,-121.974,-103.915,-89.239,-62.164,-66.438,-122.881,-105.697,3968.0,0.0,0.0,0,1688564554.0359,2023-07-05 15:42:34,Right
110,0,-53.876,-78.605,-89.504,-69.195,-75.094,-72.499,-62.898,-49.305,-138.862,-61.475,-64.126,-47.513,-46.857,-37.165,-100.98,-190.324,175.275,-56.792,-60.749,-80.906,-82.646,-45.46,-51.177,-77.508,-87.4,-111.093,-97.664,-79.416,-55.954,-60.224,-116.098,-98.419,3968.0,0.0,0.0,0,1688564554.0438,2023-07-05 15:42:34,Right
111,0,-34.355,-57.01,-67.897,-47.609,-55.039,-52.447,-40.806,-22.615,-128.477,-37.335,-37.934,-22.363,-26.318,-19.71,-95.244,-179.375,198.666,-40.341,-43.269,-59.309,-64.12,-22.873,-32.171,-53.865,-62.722,-80.756,-68.365,-56.795,-34.894,-38.647,-88.83,-74.242,3968.0,0.0,0.0,0,1688564554.0516,2023-07-05 15:42:34,Right
112,0,-20.488,-40.047,-49.899,-28.093,-36.541,-39.074,-28.982,-2.613,-123.226,-21.928,-27.138,-14.143,-21.169,-21.227,-107.444,-185.856,206.151,-36.715,-43.226,-55.663,-55.346,-19.264,-25.991,-37.929,-43.704,-53.011,-47.292,-45.467,-23.076,-21.19,-65.687,-53.676,3968.0,0.0,0.0,0,1688564554.0595,2023-07-05 15:42:34,Right
113,0,-23.541,-42.568,-48.824,-27.041,-35.48,-42.621,-33.564,-9.27,-125.664,-30.103,-38.894,-21.302,-29.857,-30.427,-115.021,-193.355,198.773,-47.437,-51.892,-70.977,-68.099,-33.59,-29.039,-47.625,-50.832,-53.47,-51.855,-48.496,-30.225,-24.755,-68.695,-54.134,3968.0,0.0,0.0,0,1688564554.0673,2023-07-05 15:42:34,Right
114,0,-30.69,-49.185,-54.411,-34.698,-43.641,-50.263,-41.727,-17.458,-126.563,-37.758,-47.052,-28.965,-41.098,-35.52,-112.345,-191.625,193.963,-55.586,-58.5,-73.98,-77.765,-41.753,-33.108,-57.311,-62.052,-69.298,-61.025,-56.644,-34.293,-32.927,-79.385,-59.715,3968.0,0.0,0.0,0,1688564554.0752,2023-07-05 15:42:34,Right
115,0,-27.073,-40.427,-51.282,-30.053,-36.425,-44.065,-43.734,-9.243,-125.924,-35.159,-47.005,-29.448,-47.717,-41.632,-113.769,-191.433,190.696,-57.067,-56.905,-63.659,-63.342,-36.588,-32.563,-49.569,-53.793,-64.618,-53.791,-54.538,-27.599,-26.747,-71.109,-49.41,3968.0,0.0,0.0,0,1688564554.0831,2023-07-05 15:42:34,Right
116,0,-25.509,-36.288,-43.547,-22.338,-27.68,-40.435,-43.178,-7.185,-124.774,-39.222,-50.032,-31.468,-54.841,-48.763,-116.217,-196.877,182.82,-62.646,-53.262,-61.547,-51.496,-37.064,-31.505,-42.86,-45.542,-51.746,-47.078,-48.848,-27.059,-22.109,-63.865,-44.237,3968.0,0.0,0.0,0,1688564554.0908,2023-07-05 15:42:34,Right
117,0,-34.705,-51.109,-50.675,-33.074,-41.484,-53.715,-48.258,-21.01,-123.624,-48.404,-55.617,-41.17,-60.422,-50.251,-115.589,-195.655,175.465,-64.12,-55.258,-63.022,-54.006,-48.298,-36.597,-48.452,-49.595,-60.403,-56.252,-55.459,-37.278,-33.358,-77.634,-57.513,3968.0,0.0,0.0,0,1688564554.0986,2023-07-05 15:42:34,Right
118,0,-39.281,-61.304,-65.482,-47.386,-57.324,-60.833,-56.407,-30.211,-125.55,-49.38,-56.074,-44.203,-54.214,-45.078,-113.936,-188.8,168.63,-56.371,-57.252,-61.422,-55.489,-51.323,-43.22,-54.039,-52.62,-71.101,-66.954,-64.113,-44.926,-45.62,-87.802,-66.165,3968.0,0.0,0.0,0,1688564554.1063,2023-07-05 15:42:34,Right
119,0,-36.681,-61.755,-64.904,-45.289,-56.242,-55.649,-55.326,-28.643,-129.523,-44.72,-52.431,-36.987,-42.376,-38.885,-109.724,-184.513,166.412,-55.29,-56.682,-69.045,-60.044,-49.223,-42.665,-56.034,-55.641,-66.419,-66.887,-64.049,-44.881,-47.623,-86.178,-67.635,3968.0,0.0,0.0,0,1688564554.1141,2023-07-05 15:42:34,Right
120,0,-40.742,-63.742,-61.253,-42.17,-54.649,-59.692,-51.685,-28.102,-131.442,-46.725,-51.867,-35.925,-43.871,-39.871,-113.2,-188.426,168.807,-61.383,-63.285,-83.321,-76.89,-59.42,-41.598,-65.2,-65.831,-69.427,-68.357,-66.034,-43.811,-48.088,-89.678,-72.691,3968.0,0.0,0.0,0,1688564554.1218,2023-07-05 15:42:34,Right
121,0,-45.825,-65.216,-69.901,-49.3,-59.205,-65.78,-58.293,-31.148,-132.336,-52.313,-59.499,-42.549,-54.073,-47.515,-126.407,-195.923,168.126,-65.42,-70.907,-92.459,-92.182,-72.68,-45.655,-78.967,-74.987,-80.116,-77.511,-75.19,-47.354,-51.114,-96.76,-74.155,3968.0,0.0,0.0,0,1688564554.1298,2023-07-05 15:42:34,Right
122,0,-40.144,-63.101,-69.831,-50.275,-56.585,-61.616,-62.845,-32.142,-134.765,-55.335,-63.538,-43.531,-56.581,-53.616,-126.793,-196.751,166.933,-67.916,-70.324,-95.953,-96.701,-70.558,-46.633,-79.4,-74.912,-81.573,-77.945,-75.115,-48.331,-47.989,-93.59,-69.47,3968.0,0.0,0.0,0,1688564554.1376,2023-07-05 15:42:34,Right
123,0,-32.419,-54.841,-56.953,-43.565,-47.819,-57.968,-56.635,-26.474,-137.192,-54.767,-59.376,-39.901,-56.012,-55.611,-123.592,-196.555,166.766,-69.385,-68.716,-95.857,-97.629,-64.34,-41.976,-68.05,-70.226,-76.88,-67.621,-64.281,-41.622,-37.695,-84.787,-63.765,3968.0,0.0,0.0,0,1688564554.1454,2023-07-05 15:42:34,Right
124,0,-35.46,-46.589,-55.359,-40.96,-43.16,-57.91,-56.578,-20.812,-136.542,-57.274,-60.854,-40.374,-61.591,-59.654,-134.739,-202.506,160.964,-71.877,-72.746,-94.736,-97.019,-67.862,-42.959,-65.933,-66.57,-75.779,-65.504,-60.631,-37.482,-35.095,-82.653,-59.091,3968.0,0.0,0.0,0,1688564554.1531,2023-07-05 15:42:34,Right
125,0,-40.548,-50.129,-60.427,-43.481,-45.679,-57.852,-61.132,-23.353,-134.356,-64.389,-68.478,-44.944,-71.776,-65.742,-136.142,-201.279,150.045,-79.49,-75.747,-92.08,-92.311,-72.917,-49.063,-68.941,-64.966,-75.191,-70.05,-64.156,-41.543,-42.233,-85.644,-60.056,3968.0,0.0,0.0,0,1688564554.161,2023-07-05 15:42:34,Right
126,0,-38.458,-56.226,-58.83,-43.437,-48.194,-59.844,-59.022,-29.477,-130.636,-65.862,-68.409,-43.875,-72.728,-65.676,-122.173,-189.294,137.599,-78.898,-71.573,-82.254,-78.899,-67.721,-47.99,-60.675,-60.803,-73.579,-66.393,-63.58,-43.551,-42.19,-85.046,-63.582,3968.0,0.0,0.0,0,1688564554.1688,2023-07-05 15:42:34,Right
127,0,-37.395,-53.096,-58.771,-43.394,-46.609,-59.272,-56.401,-31.497,-124.357,-57.599,-61.169,-39.22,-61.385,-56.389,-114.366,-176.81,128.752,-66.524,-62.792,-69.876,-60.377,-58.944,-42.819,-50.881,-55.619,-70.431,-62.229,-59.93,-42.483,-37.538,-81.887,-63.519,3968.0,0.0,0.0,0,1688564554.1767,2023-07-05 15:42:34,Right
0,0,-39.407,-57.142,-63.323,-44.887,-49.637,-56.651,-56.345,-29.416,-120.647,-50.881,-56.497,-39.181,-51.59,-43.013,-105.543,-165.874,131.697,-57.236,-58.631,-65.708,-52.12,-54.787,-42.776,-51.342,-58.125,-71.385,-66.265,-61.407,-43.977,-43.648,-86.416,-65.504,0.0,0.0,220.0,0,1688564554.1844,2023-07-05 15:42:34,Right
1,0,-35.781,-65.794,-63.772,-46.379,-57.272,-58.131,-52.19,-25.288,-122.063,-47.244,-50.292,-36.58,-44.878,-34.261,-92.63,-157.512,138.226,-53.592,-53.961,-64.105,-51.555,-49.609,-40.684,-51.803,-61.653,-75.412,-70.297,-61.858,-42.909,-48.215,-91.965,-70.05,0.0,0.0,227.0,0,1688564554.1923,2023-07-05 15:42:34,Right
2,0,-26.524,-57.019,-60.634,-41.722,-52.091,-54.999,-46.503,-19.628,-121.429,-38.488,-42.558,-26.297,-34.587,-29.615,-90.488,-153.768,135.014,-50.465,-46.735,-58.918,-52.016,-40.85,-33.471,-48.677,-59.542,-74.312,-67.665,-55.136,-35.694,-39.97,-86.238,-65.881,0.0,0.0,211.0,0,1688564554.2001,2023-07-05 15:42:34,Right
3,0,-20.35,-40.056,-52.377,-33.483,-36.67,-43.161,-42.358,-12.436,-118.746,-32.302,-39.953,-20.123,-30.454,-29.074,-90.91,-147.979,128.731,-49.902,-47.713,-59.372,-59.649,-34.661,-29.339,-47.092,-56.409,-68.603,-58.888,-45.859,-30.022,-31.22,-76.418,-52.495,0.0,0.0,223.0,0,1688564554.208,2023-07-05 15:42:34,Right
4,0,-13.157,-32.843,-41.054,-25.765,-25.362,-35.433,-35.655,-1.665,-119.139,-31.757,-39.401,-17.542,-33.497,-32.118,-86.208,-138.097,123.479,-50.877,-49.715,-65.46,-68.298,-31.041,-24.699,-41.409,-50.717,-60.849,-46.534,-39.666,-23.845,-22.992,-68.144,-39.635,0.0,0.0,119.0,0,1688564554.2158,2023-07-05 15:42:34,Right
5,0,-5.972,-25.638,-35.377,-21.129,-18.677,-31.299,-31.521,6.534,-116.971,-33.774,-37.825,-12.401,-33.976,-34.648,-84.072,-132.836,112.597,-47.24,-45.566,-72.054,-73.865,-26.911,-19.039,-36.245,-44.006,-53.104,-38.803,-35.015,-15.624,-12.723,-61.416,-34.472,0.0,0.0,224.0,0,1688564554.2238,2023-07-05 15:42:34,Right
6,0,-9.039,-22.539,-36.879,-24.181,-19.171,-30.756,-33.539,0.892,-115.317,-38.864,-41.885,-14.438,-38.553,-40.248,-86.038,-132.703,106.337,-47.193,-50.132,-79.155,-84.038,-27.909,-22.606,-41.332,-45.499,-54.588,-40.813,-33.956,-16.121,-12.198,-58.793,-34.438,0.0,0.0,223.0,0,1688564554.2316,2023-07-05 15:42:34,Right
7,0,-16.203,-29.176,-38.379,-31.842,-26.324,-36.36,-36.067,-6.794,-119.3,-39.337,-45.43,-21.084,-45.175,-45.844,-86.976,-131.546,108.28,-52.781,-54.18,-74.465,-79.855,-26.856,-27.706,-44.364,-45.966,-57.095,-41.797,-36.995,-23.277,-15.772,-57.197,-31.33,0.0,0.0,222.0,0,1688564554.2395,2023-07-05 15:42:34,Right
8,0,-16.699,-29.659,-38.34,-30.785,-27.834,-36.836,-35.519,-0.127,-117.132,-29.564,-37.7,-17.476,-36.42,-36.576,-77.155,-123.729,106.635,-47.093,-42.343,-53.386,-50.061,-14.534,-20.506,-32.537,-32.6,-47.304,-34.071,-35.422,-19.667,-10.633,-51.505,-28.224,0.0,0.0,208.0,0,1688564554.2473,2023-07-05 15:42:34,Right
9,0,-17.707,-28.093,-37.79,-26.656,-26.782,-32.701,-33.946,3.459,-112.404,-23.899,-32.027,-13.36,-25.113,-19.634,-62.221,-113.872,104.479,-34.75,-34.616,-39.5,-29.007,-6.323,-15.875,-25.844,-25.395,-41.621,-33.524,-30.775,-16.062,-12.672,-52.478,-33.319,0.0,0.0,197.0,0,1688564554.2552,2023-07-05 15:42:34,Right
