COUNTER,INTERPOLATED,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,HighBitFlex,SaturationFlag,RAW_CQ,MARKER_HARDWARE,MARKERS,Human Readable Time,New Label
120,0,-7.106,-8.027,-770.605,-55.924,-23.197,-24.515,1.697,-18.293,-13.965,-0.884,-11.911,-17.541,-29.287,-11.143,-1.047,3.533,-29.974,259.969,-125.477,-17.328,-21.21,-15.067,-24.505,-27.089,3.11,-8.61,2.482,-24.888,-230.855,-10.276,-16.721,-293.413,3968.0,0.0,0.0,0,1690553945.9065,2023-07-28 16:19:05,Forward
121,0,-7.098,-7.507,-766.249,-50.232,-24.71,-25.515,-4.964,-13.664,-14.975,-3.445,-11.387,-18.036,-30.795,-13.693,-2.07,3.017,-31.993,256.123,-126.888,-20.897,-23.238,-21.712,-30.116,-28.599,1.058,-8.601,1.455,-23.839,-229.599,-9.754,-17.216,-291.07,3968.0,0.0,0.0,0,1690553945.9142,2023-07-28 16:19:05,Forward
122,0,-7.604,-11.086,-764.458,-46.084,-21.612,-23.953,-4.959,-14.675,-16.497,-2.929,-11.376,-16.481,-31.276,-12.143,1.006,3.014,-36.572,259.965,-130.347,-21.901,-25.776,-20.665,-30.086,-30.107,-2.017,-7.055,0.429,-25.352,-233.981,-12.818,-15.662,-293.853,3968.0,0.0,0.0,0,1690553945.922,2023-07-28 16:19:05,Forward
123,0,-5.035,-4.927,-766.255,-51.161,-22.103,-23.929,-4.442,-18.759,-12.895,1.173,-11.364,-14.415,-27.146,-10.081,1.005,5.06,-31.412,262.779,-127.143,-18.293,-22.164,-12.96,-24.421,-25.467,2.596,-5.511,0.941,-25.327,-231.185,-11.268,-16.159,-290.998,3968.0,0.0,0.0,0,1690553945.9298,2023-07-28 16:19:05,Forward
124,0,-0.931,2.763,-757.292,-47.011,-20.544,-21.856,-5.975,-12.592,-8.271,0.659,-7.767,-10.302,-23.021,-11.608,-0.021,9.666,-24.209,264.566,-123.43,-16.737,-17.019,-12.435,-23.884,-21.343,6.179,-3.457,2.477,-22.74,-225.319,-8.183,-14.094,-284.047,3968.0,0.0,0.0,0,1690553945.9376,2023-07-28 16:19:05,Forward
125,0,1.119,2.248,-748.337,-37.743,-14.888,-16.711,-2.383,-6.944,-6.726,4.757,-2.123,-6.194,-21.973,-11.084,0.491,10.681,-24.184,268.912,-122.794,-14.671,-17.002,-13.447,-20.786,-24.395,6.685,-1.916,6.573,-20.155,-225.606,-6.638,-11.006,-286.324,3968.0,0.0,0.0,0,1690553945.9456,2023-07-28 16:19:05,Forward
126,0,3.167,-2.365,-755.786,-45.389,-14.873,-18.743,-2.893,-11.036,-8.768,5.777,-1.609,-8.237,-23.488,-7.999,-1.046,6.571,-27.746,264.545,-124.72,-14.144,-22.621,-12.409,-18.716,-27.445,3.605,-7.55,5.542,-21.16,-227.429,-6.631,-14.068,-294.747,3968.0,0.0,0.0,0,1690553945.9534,2023-07-28 16:19:05,Forward
127,0,2.652,-5.949,-765.276,-59.176,-19.981,-25.385,-12.623,-17.172,-15.42,-5.5,-3.657,-10.79,-28.075,-8.504,-0.533,4.516,-31.817,257.108,-127.67,-19.253,-25.159,-13.934,-26.894,-26.392,-1.522,-14.202,0.413,-24.725,-229.763,-10.211,-14.567,-293.94,3968.0,0.0,0.0,0,1690553945.9611,2023-07-28 16:19:05,Forward
0,0,3.161,-5.431,-759.388,-53.482,-18.424,-24.847,-14.148,-16.643,-17.966,-6.007,-1.091,-7.193,-28.56,-12.081,3.054,5.536,-32.298,263.511,-123.956,-18.722,-22.06,-13.92,-27.38,-24.317,1.554,-11.114,2.974,-21.626,-232.095,-8.151,-10.966,-283.4,0.0,0.0,165.0,0,1690553945.969,2023-07-28 16:19:05,Forward
1,0,11.355,3.796,-747.87,-35.498,-8.159,-16.625,-6.449,-7.405,-9.751,8.856,4.033,-0.526,-21.871,-10.02,7.15,8.092,-25.093,271.956,-116.659,-11.018,-18.452,-6.733,-16.082,-19.682,10.773,-3.418,12.193,-13.92,-226.228,1.078,-7.881,-274.407,0.0,0.0,230.0,0,1690553945.9768,2023-07-28 16:19:05,Forward
2,0,16.467,9.428,-741.999,-29.827,-0.979,-11.485,-2.856,-1.25,-5.13,10.897,7.103,4.086,-16.214,-4.375,12.778,12.182,-18.408,270.147,-112.957,-8.446,-11.774,-0.579,-11.967,-13.514,14.349,1.196,17.816,-12.881,-218.829,6.2,-0.701,-270.034,0.0,0.0,173.0,0,1690553945.9846,2023-07-28 16:19:05,Forward
3,0,12.864,4.295,-740.745,-36.457,-3.027,-13.011,2.782,-2.273,-10.248,5.763,10.169,4.594,-16.198,-4.883,13.277,13.707,-19.414,267.828,-111.307,-10.487,-7.151,-0.578,-14.517,-13.501,15.359,2.219,18.823,-13.893,-221.172,3.633,0.324,-270.277,0.0,0.0,229.0,0,1690553945.9923,2023-07-28 16:19:05,Forward
4,0,8.241,1.217,-740.004,-38.982,-7.635,-16.072,8.414,-0.222,-10.238,9.855,9.647,0.491,-18.743,-9.488,9.166,9.082,-23.493,268.585,-113.757,-8.939,-12.78,-4.164,-15.527,-19.635,13.807,-2.394,15.218,-12.342,-225.561,-0.982,-6.848,-276.154,0.0,0.0,228.0,0,1690553946.0003,2023-07-28 16:19:06,Forward
5,0,3.109,-1.858,-742.85,-40.992,-13.775,-19.642,0.209,-4.832,-6.129,7.796,2.465,-5.657,-23.335,-10.504,5.57,2.413,-26.543,264.73,-123.377,-13.541,-21.476,-11.332,-21.659,-24.739,5.596,-7.002,5.469,-18.99,-230.459,-8.665,-7.866,-284.587,0.0,0.0,227.0,0,1690553946.0081,2023-07-28 16:19:06,Forward
6,0,-6.628,-12.615,-755.94,-51.71,-22.47,-26.282,-10.55,-17.635,-11.758,-1.945,-4.71,-9.238,-28.947,-9.468,-1.608,-0.663,-31.64,257.805,-128.889,-23.261,-22.991,-16.956,-29.322,-28.3,2.004,-8.02,-1.709,-26.656,-237.913,-16.854,-10.42,-289.938,0.0,0.0,224.0,0,1690553946.016,2023-07-28 16:19:06,Forward
7,0,-10.207,-15.676,-763.381,-56.781,-25.01,-28.817,-9.002,-16.593,-18.919,-2.968,-4.705,-10.766,-32.504,-13.045,-7.754,-0.662,-35.195,255.498,-126.711,-23.238,-24.505,-18.476,-28.268,-30.321,2.515,-12.11,-1.707,-25.092,-240.237,-20.935,-20.143,-290.673,0.0,0.0,226.0,0,1690553946.0238,2023-07-28 16:19:06,Forward
8,0,-8.66,-11.562,-755.445,-51.089,-23.448,-24.178,-7.456,-10.941,-17.875,-1.94,-2.139,-13.829,-34.009,-15.594,-4.672,-0.662,-36.184,258.829,-127.097,-19.629,-28.067,-20.507,-27.215,-31.315,-2.611,-17.734,-5.804,-26.092,-237.947,-24.501,-21.148,-291.919,0.0,0.0,216.0,0,1690553946.0317,2023-07-28 16:19:06,Forward
9,0,-14.799,-17.186,-753.665,-51.55,-27.01,-25.178,-11.547,-17.077,-17.858,-6.549,-5.211,-19.45,-34.487,-11.992,-3.643,-3.222,-36.148,259.595,-130.043,-23.708,-29.064,-24.585,-31.799,-31.796,-6.707,-17.716,-16.044,-31.701,-242.32,-26.013,-21.126,-294.701,0.0,0.0,220.0,0,1690553946.0395,2023-07-28 16:19:06,Forward
10,0,-20.42,-17.681,-758.547,-58.158,-30.057,-30.276,-11.536,-18.085,-19.889,-5.518,-13.402,-19.943,-33.428,-10.955,-6.201,-3.732,-35.599,255.749,-128.889,-24.708,-29.034,-24.048,-32.279,-32.789,-4.651,-14.624,-17.565,-29.62,-247.201,-27.012,-27.765,-293.381,0.0,0.0,188.0,0,1690553946.0474,2023-07-28 16:19:06,Forward
11,0,-19.375,-14.077,-753.177,-61.174,-29.002,-29.734,-13.061,-13.968,-19.869,-3.976,-14.926,-16.849,-34.931,-13.506,-5.17,-2.703,-36.588,253.956,-129.272,-21.098,-30.03,-22.999,-30.198,-34.293,-4.134,-15.122,-13.449,-26.517,-245.417,-28.521,-28.25,-291.039,0.0,0.0,212.0,0,1690553946.0553,2023-07-28 16:19:06,Forward
12,0,-21.917,-21.747,-751.4,-63.675,-32.56,-30.216,-19.708,-22.664,-23.948,-11.656,-12.349,-19.394,-37.97,-14.517,-8.239,-4.75,-40.138,251.141,-131.192,-26.2,-31.537,-26.562,-34.778,-36.82,-7.204,-18.181,-17.534,-31.101,-245.683,-26.956,-25.66,-292.797,0.0,0.0,215.0,0,1690553946.063,2023-07-28 16:19:06,Forward
13,0,-22.919,-22.75,-755.771,-66.685,-38.162,-34.284,-19.688,-26.74,-28.535,-16.255,-17.972,-21.424,-38.957,-16.552,-11.817,-7.819,-42.147,242.693,-129.012,-30.784,-33.555,-27.56,-37.817,-36.784,-8.221,-19.699,-20.078,-33.119,-248.512,-23.343,-26.659,-294.041,0.0,0.0,150.0,0,1690553946.0708,2023-07-28 16:19:06,Forward
14,0,-17.261,-12.481,-747.843,-62.007,-32.489,-30.152,-18.132,-18.004,-25.432,-10.604,-22.053,-17.304,-35.844,-22.171,-8.731,-5.762,-39.031,235.79,-126.833,-25.118,-31.984,-22.41,-31.632,-34.698,-9.237,-18.143,-13.91,-28.475,-244.677,-23.832,-24.583,-289.649,0.0,0.0,204.0,0,1690553946.0785,2023-07-28 16:19:06,Forward
15,0,-15.195,-16.567,-738.898,-54.773,-26.821,-25.511,-24.261,-17.986,-22.333,-9.569,-15.883,-18.311,-33.759,-27.271,-8.722,-2.682,-37.967,230.944,-126.707,-24.068,-31.44,-21.875,-31.088,-32.614,-11.277,-14.538,-12.36,-27.934,-242.895,-24.32,-25.071,-286.285,0.0,0.0,218.0,0,1690553946.0863,2023-07-28 16:19:06,Forward
16,0,-15.692,-20.649,-740.209,-54.206,-28.331,-28.559,-26.286,-22.578,-24.872,-13.657,-15.355,-22.391,-34.75,-30.318,-11.787,-4.729,-41.003,231.737,-127.092,-29.167,-33.458,-24.927,-34.643,-32.581,-8.705,-13.499,-15.933,-29.956,-247.263,-22.759,-25.046,-288.048,0.0,0.0,184.0,0,1690553946.094,2023-07-28 16:19:06,Forward
17,0,-9.016,-8.333,-735.37,-56.713,-23.692,-26.994,-18.063,-14.871,-24.335,-12.107,-18.926,-17.246,-32.153,-28.751,-9.214,-4.212,-35.327,249.949,-125.428,-27.089,-28.301,-19.267,-27.948,-28.962,-5.11,-13.486,-12.331,-24.29,-243.942,-20.175,-14.775,-283.662,0.0,0.0,225.0,0,1690553946.1018,2023-07-28 16:19:06,Forward
18,0,-4.396,-4.226,-727.975,-54.607,-14.959,-20.307,-14.971,-8.709,-21.749,-10.046,-13.784,-11.593,-25.974,-22.062,-8.692,0.916,-27.095,262.506,-122.229,-21.426,-23.662,-15.149,-22.285,-25.347,-7.154,-10.398,-6.171,-19.143,-236.014,-17.081,-10.661,-275.693,0.0,0.0,207.0,0,1690553946.1095,2023-07-28 16:19:06,Forward
19,0,-5.417,-8.321,-732.37,-47.893,-15.456,-21.311,-17.518,-11.774,-20.19,-10.548,-8.647,-15.68,-25.435,-20.503,-9.708,0.402,-30.141,254.047,-119.033,-20.38,-26.712,-19.232,-24.312,-28.396,-7.659,-7.827,-6.165,-22.198,-236.29,-16.551,-16.798,-276.955,0.0,0.0,223.0,0,1690553946.1174,2023-07-28 16:19:06,Forward
20,0,-2.337,-1.652,-728.051,-42.209,-14.416,-21.29,-12.377,-7.663,-16.584,-3.365,-7.614,-13.615,-22.848,-20.995,-5.088,0.914,-29.087,254.305,-116.352,-16.774,-22.075,-14.602,-19.677,-26.318,0.033,-5.769,-3.085,-19.614,-235.029,-13.973,-11.146,-278.727,0.0,0.0,223.0,0,1690553946.1251,2023-07-28 16:19:06,Forward
21,0,4.837,6.546,-710.929,-36.019,-2.619,-14.608,-5.192,2.078,-10.42,6.885,-4.02,-3.868,-12.579,-15.851,-2.009,8.086,-18.299,269.42,-110.088,-9.072,-12.319,-3.829,-11.46,-14.509,10.279,3.458,5.627,-10.373,-224.035,-3.713,1.673,-263.591,0.0,0.0,220.0,0,1690553946.1329,2023-07-28 16:19:06,Forward
22,0,5.345,4.49,-707.145,-33.422,0.458,-12.032,-9.286,4.125,-6.311,5.853,-2.479,-2.839,-9.493,-12.761,0.042,9.615,-16.232,268.126,-107.417,-7.014,-14.868,-6.387,-13.498,-11.933,13.343,9.602,9.72,-10.875,-223.299,-0.636,2.696,-252.569,0.0,0.0,223.0,0,1690553946.1406,2023-07-28 16:19:06,Forward
23,0,-1.833,-1.662,-713.61,-41.585,-10.301,-16.119,-17.986,-0.49,-6.817,0.212,-3.501,-11.033,-17.168,-16.334,3.116,3.97,-23.388,260.686,-113.457,-12.642,-19.976,-13.553,-18.607,-20.63,6.67,1.908,4.075,-16.499,-235.371,-9.344,-5.504,-262.05,0.0,0.0,223.0,0,1690553946.1484,2023-07-28 16:19:06,Forward
24,0,-5.417,-5.759,-715.458,-48.204,-14.902,-18.152,-21.554,-2.538,-10.396,2.261,-2.473,-11.022,-21.762,-16.83,1.064,2.941,-25.926,264.011,-115.393,-14.679,-18.419,-9.953,-19.613,-23.171,1.54,-3.729,-1.052,-16.483,-236.16,-13.433,-11.646,-269.473,0.0,0.0,202.0,0,1690553946.1561,2023-07-28 16:19:06,Forward
25,0,-1.313,-6.777,-714.742,-42.008,-10.276,-17.621,-19.483,-0.999,-10.898,5.332,-2.983,-6.401,-19.691,-15.789,-0.987,3.963,-26.412,260.161,-112.716,-11.078,-18.401,-8.919,-20.619,-22.123,6.661,0.373,0.998,-16.978,-230.289,-12.395,-10.098,-268.179,0.0,0.0,193.0,0,1690553946.1639,2023-07-28 16:19:06,Forward
26,0,0.737,-6.771,-712.491,-31.207,-11.291,-17.604,-16.39,-3.047,-6.276,1.741,-2.468,-8.443,-17.622,-16.798,0.551,2.422,-26.386,248.118,-114.652,-12.092,-19.407,-12.496,-20.598,-22.101,10.241,1.909,4.583,-18.498,-232.108,-14.944,-3.428,-270.985,0.0,0.0,206.0,0,1690553946.1717,2023-07-28 16:19:06,Forward
27,0,-3.362,-3.178,-703.069,-22.979,-10.255,-15.024,-10.226,-4.069,-1.147,1.739,1.633,-10.484,-14.018,-13.195,0.039,4.981,-21.236,245.82,-111.464,-11.055,-13.24,-6.336,-13.917,-14.906,8.181,3.444,6.628,-12.332,-229.314,-11.856,1.187,-264.566,0.0,0.0,200.0,0,1690553946.1796,2023-07-28 16:19:06,Forward
28,0,-2.846,4.51,-686.484,-17.321,2.563,-7.325,-0.481,3.62,2.44,9.422,-0.418,-5.351,-7.344,-7.034,1.063,11.124,-10.969,249.673,-101.618,-2.847,-6.567,2.38,-4.682,-6.182,10.735,9.076,11.744,-1.561,-214.74,-1.598,4.259,-244.834,0.0,0.0,203.0,0,1690553946.1874,2023-07-28 16:19:06,Forward
29,0,-0.794,10.141,-664.793,-11.156,12.807,-0.145,2.081,11.301,1.925,11.974,-4.003,-5.345,-1.189,-6.002,2.087,12.137,-4.298,250.448,-99.98,-1.82,-5.536,0.841,-0.579,-3.615,9.699,3.944,13.782,2.539,-208.378,3.527,9.89,-229.22,0.0,0.0,207.0,0,1690553946.1953,2023-07-28 16:19:06,Forward
30,0,-1.818,20.377,-631.341,2.688,17.917,4.466,0.029,14.363,-0.126,12.475,1.636,-6.365,6.497,-1.386,1.06,13.662,-1.22,254.808,-98.855,-1.818,-0.919,6.475,7.107,4.586,2.005,-3.232,13.768,7.659,-203.559,10.184,19.614,-205.424,0.0,4.0,202.0,0,1690553946.2031,2023-07-28 16:19:06,Forward
31,0,3.307,43.41,-597.922,24.202,34.805,20.343,13.349,25.62,2.948,18.097,10.344,5.937,25.446,14.497,5.157,26.968,15.175,267.873,-84.412,14.066,13.426,24.399,29.129,24.561,4.052,3.943,24.513,24.558,-179.277,28.616,39.062,-172.431,0.0,2147483652.0,203.0,0,1690553946.211,2023-07-28 16:19:06,Forward
32,0,10.988,65.396,-564.536,44.67,57.312,42.352,29.73,38.914,4.995,20.641,11.87,17.202,47.962,27.803,9.251,42.31,40.776,284.512,-69.47,27.884,29.294,35.133,51.129,41.443,8.147,5.989,36.271,45.025,-148.359,49.08,56.954,-139.471,4096.0,2147483652.0,0.0,0,1690553946.2188,2023-07-28 16:19:06,Forward
33,0,12.002,79.163,-531.184,62.556,69.55,54.092,28.163,45.535,-0.646,15.497,8.785,13.599,60.209,30.849,4.118,48.928,51.493,292.424,-63.253,28.368,36.437,41.246,60.299,49.086,2.503,-8.362,34.698,54.714,-133.354,60.302,60.996,-106.544,4096.0,2147483652.0,0.0,0,1690553946.2268,2023-07-28 16:19:06,Forward
34,0,15.576,95.478,-497.865,77.863,80.751,62.235,25.061,53.687,-8.842,14.457,9.288,13.073,68.858,34.404,2.065,52.978,56.052,294.181,-57.042,35.0,41.524,54.525,69.973,57.746,3.013,-13.477,39.787,61.32,-123.486,69.463,70.668,-73.65,4096.0,2147483652.0,0.0,0,1690553946.2346,2023-07-28 16:19:06,Forward
35,0,24.782,109.727,-464.579,89.056,95.015,77.03,29.647,57.731,-9.858,19.566,12.353,22.794,85.696,43.079,6.161,60.609,72.39,305.67,-47.251,45.723,53.266,62.155,87.833,72.033,14.281,-1.168,58.19,75.603,-104.92,86.812,94.164,-40.788,4096.0,2147483652.0,0.0,0,1690553946.2425,2023-07-28 16:19:06,Forward
36,0,26.806,114.74,-446.184,97.163,101.068,85.662,29.617,56.137,-2.676,22.108,9.779,27.894,96.881,47.134,6.155,66.184,83.589,317.66,-40.032,48.751,63.458,65.679,95.943,82.207,17.853,6.006,66.841,86.286,-92.007,101.07,105.341,-20.255,3968.0,0.0,0.0,0,1690553946.2503,2023-07-28 16:19:06,Forward
37,0,26.78,115.65,-444.201,100.652,102.504,84.04,33.686,62.228,3.987,22.598,6.183,26.841,94.222,45.55,8.711,66.63,80.431,313.756,-36.918,50.752,62.883,72.273,91.748,81.1,16.298,0.364,63.7,85.175,-94.477,97.383,101.137,-23.309,4096.0,0.0,0.0,0,1690553946.2582,2023-07-28 16:19:06,Forward
38,0,30.851,112.973,-458.614,94.916,102.914,82.419,40.825,66.777,5.008,24.112,13.349,30.913,92.079,45.505,15.362,65.027,78.302,304.733,-35.856,53.775,60.258,72.201,90.12,75.384,21.917,0.364,63.636,81.503,-103.092,90.625,98.986,-39.167,4096.0,0.0,0.0,0,1690553946.266,2023-07-28 16:19:06,Forward
39,0,32.87,103.126,-484.283,86.112,93.077,76.189,33.099,56.464,4.49,25.113,22.045,34.98,87.888,43.41,17.396,63.425,74.637,303.403,-39.407,49.11,59.173,63.932,86.956,71.722,28.555,12.659,64.085,77.836,-111.185,90.022,94.789,-61.157,4224.0,0.0,0.0,0,1690553946.2737,2023-07-28 16:19:06,Forward
40,0,25.664,87.142,-516.074,68.608,76.59,61.768,18.721,45.649,4.998,21.501,15.363,30.847,69.357,37.731,15.329,52.09,59.706,297.977,-53.2,38.815,48.868,55.671,68.938,61.405,26.99,15.208,57.361,64.95,-125.931,77.125,80.862,-91.322,4096.0,4.0,0.0,0,1690553946.2816,2023-07-28 16:19:06,Forward
41,0,12.319,68.099,-547.833,40.874,58.583,48.898,8.457,34.845,-2.691,11.234,4.077,19.545,48.796,30.009,10.703,34.108,41.715,282.822,-71.077,26.993,29.864,40.758,48.377,42.388,16.716,0.848,45.008,45.418,-148.347,52.969,61.826,-123.506,4096.0,2147483652.0,0.0,0,1690553946.2893,2023-07-28 16:19:06,Forward
42,0,7.183,56.76,-579.561,22.39,45.716,37.579,0.251,22.515,-11.91,0.976,2.536,9.28,39.013,23.831,6.082,24.34,30.915,272.805,-79.715,18.257,20.1,28.935,38.082,28.513,6.966,-3.251,37.791,34.614,-164.592,43.694,45.37,-155.658,4096.0,2147483652.0,0.0,0,1690553946.2971,2023-07-28 16:19:06,Forward
43,0,12.299,54.654,-596.4,19.294,42.597,29.856,-0.774,20.443,-7.8,2.512,5.095,9.27,30.777,20.734,4.539,22.266,25.249,267.922,-81.685,16.702,18.031,28.906,31.896,23.361,6.959,5.973,34.679,28.944,-171.088,41.089,36.103,-175.995,3968.0,0.0,0.0,0,1690553946.3048,2023-07-28 16:19:06,Forward
44,0,10.238,44.353,-619.882,17.226,34.87,23.167,-2.31,16.836,-3.694,9.682,0.479,9.261,19.988,17.127,2.997,13.022,17.026,258.945,-89.8,10.538,10.328,21.192,21.106,17.703,9.001,2.381,23.886,20.206,-183.212,25.679,29.407,-197.848,4096.0,0.0,0.0,0,1690553946.3126,2023-07-28 16:19:06,Forward
45,0,3.055,30.477,-651.537,11.061,19.978,13.41,-11.017,5.036,-9.838,9.672,-4.132,2.08,12.796,10.962,-0.08,3.788,6.251,249.464,-99.444,-1.256,-0.441,9.388,11.863,10.0,4.894,-5.818,13.104,11.476,-198.398,13.358,21.693,-224.802,4096.0,4.0,0.0,0,1690553946.3203,2023-07-28 16:19:06,Forward
46,0,9.2,30.959,-667.792,2.34,19.446,9.298,-9.981,9.13,-8.291,7.101,2.532,3.614,9.197,10.439,1.97,3.784,1.634,242.042,-101.394,-0.743,0.072,11.94,10.314,4.355,7.45,1.36,19.238,8.903,-203.835,16.931,18.085,-236.873,3968.0,0.0,0.0,0,1690553946.3281,2023-07-28 16:19:06,Forward
47,0,13.801,29.391,-679.932,-10.982,21.988,8.264,-5.873,14.756,-3.672,6.582,9.189,8.222,3.04,10.94,3.505,0.706,-0.417,229.505,-103.854,2.844,1.097,12.44,7.743,-1.285,11.541,3.92,19.219,6.845,-209.779,16.401,12.432,-249.956,3968.0,0.0,0.0,0,1690553946.3359,2023-07-28 16:19:06,Forward
48,0,0.468,9.381,-711.527,-24.291,3.01,-5.065,-18.674,-3.702,-13.914,0.428,0.471,-5.107,-9.771,2.733,-3.159,-10.565,-11.687,216.468,-112.972,-10.991,-11.712,-1.917,-7.122,-9.48,1.796,-8.379,-1.292,-4.945,-224.426,-1.033,-2.438,-277.371,3968.0,4.0,0.0,0,1690553946.3437,2023-07-28 16:19:06,Forward
49,0,-6.705,-1.899,-730.283,-29.902,-10.825,-13.769,-28.39,-14.969,-21.585,-6.233,-6.19,-15.348,-19.495,-3.93,-7.254,-17.727,-22.946,222.399,-120.031,-21.226,-21.947,-10.112,-19.923,-15.619,-5.89,-11.957,-8.463,-16.211,-230.862,-13.84,-10.632,-291.95,3968.0,0.0,0.0,0,1690553946.3514,2023-07-28 16:19:06,Forward
50,0,-0.551,4.763,-724.43,-29.36,-1.08,-5.558,-23.751,-2.658,-10.805,-1.104,2.526,-6.111,-15.377,-1.365,-0.075,-15.66,-19.337,244.206,-116.325,-13.52,-14.24,-3.442,-14.78,-16.115,4.362,-3.748,2.304,-12.608,-229.094,-7.166,-6.523,-292.683,3968.0,0.0,0.0,0,1690553946.3593,2023-07-28 16:19:06,Forward
51,0,1.499,5.271,-727.292,-26.769,6.093,-7.089,-20.653,0.93,-3.622,7.094,9.183,-1.494,-7.677,1.711,5.561,-12.058,-13.683,253.183,-109.549,-9.408,-9.615,2.197,-8.105,-14.562,9.48,1.379,2.301,-6.448,-229.889,-1.524,-6.004,-300.075,3968.0,0.0,0.0,0,1690553946.3671,2023-07-28 16:19:06,Forward
52,0,2.522,1.679,-736.298,-26.23,2.501,-13.23,-19.095,-4.706,-5.668,6.063,4.563,-6.616,-9.206,1.709,0.944,-13.071,-15.718,248.832,-107.902,-11.448,-12.167,-0.367,-12.195,-11.986,4.86,2.915,1.274,-7.466,-228.122,-5.621,-7.535,-297.725,3968.0,0.0,0.0,0,1690553946.375,2023-07-28 16:19:06,Forward
53,0,5.081,3.727,-738.636,-29.79,-1.088,-8.094,-17.027,0.422,-5.662,4.52,-1.077,-6.097,-12.783,1.707,-1.618,-15.107,-17.752,248.583,-107.794,-6.826,-10.106,-2.415,-13.208,-11.974,6.904,5.985,5.884,-6.946,-223.796,-6.64,-5.478,-291.28,3968.0,0.0,0.0,0,1690553946.3828,2023-07-28 16:19:06,Forward
54,0,-5.17,-0.888,-747.631,-34.371,-7.747,-12.184,-23.158,-1.628,-7.705,2.466,-7.736,-10.701,-15.332,-1.881,0.433,-18.678,-22.345,244.748,-111.785,-10.917,-14.706,-5.487,-12.682,-18.622,3.824,3.418,-4.368,-12.063,-232.281,-10.219,-11.108,-306.87,3968.0,0.0,0.0,0,1690553946.3908,2023-07-28 16:19:06,Forward
55,0,-20.022,-13.182,-762.765,-41.509,-21.059,-24.98,-32.356,-21.094,-13.845,-9.832,-15.925,-22.986,-25.563,-9.563,-6.228,-26.344,-32.056,228.109,-123.969,-25.763,-28.524,-17.264,-25.477,-26.288,-11.037,-5.807,-18.708,-22.809,-244.857,-26.09,-23.393,-324.494,3968.0,0.0,0.0,0,1690553946.3986,2023-07-28 16:19:06,Forward
56,0,-23.588,-20.854,-772.761,-51.201,-30.26,-26.491,-36.422,-34.905,-21.004,-20.068,-21.032,-29.111,-35.271,-11.603,-13.906,-33.49,-37.659,222.246,-132.554,-28.811,-34.131,-27.493,-35.185,-31.385,-17.174,-10.924,-18.177,-27.397,-248.71,-36.311,-28.492,-325.194,3968.0,0.0,0.0,0,1690553946.4065,2023-07-28 16:19:06,Forward
57,0,-23.564,-22.882,-777.623,-58.322,-32.279,-25.44,-36.898,-32.309,-24.057,-16.462,-21.523,-29.594,-34.211,-9.03,-11.843,-33.969,-37.11,234.319,-128.835,-23.66,-33.072,-25.929,-29.515,-32.378,-13.57,-9.889,-17.135,-28.394,-249.486,-33.2,-27.952,-327.431,3968.0,0.0,0.0,0,1690553946.4143,2023-07-28 16:19:06,Forward
58,0,-25.59,-20.298,-775.821,-57.751,-30.709,-25.927,-36.349,-23.567,-17.373,-12.859,-16.379,-28.027,-29.566,-10.046,-6.196,-30.861,-33.999,241.257,-125.632,-23.124,-30.477,-22.317,-26.412,-27.735,-10.995,-6.293,-20.191,-27.341,-249.749,-32.143,-26.387,-331.714,3968.0,0.0,0.0,0,1690553946.4222,2023-07-28 16:19:06,Forward
59,0,-24.027,-17.716,-770.947,-51.546,-28.629,-21.803,-35.8,-21.494,-9.671,-12.334,-12.264,-24.925,-27.488,-10.036,-4.653,-29.293,-29.354,237.43,-127.044,-21.564,-23.787,-20.758,-27.41,-24.633,-9.447,-4.237,-18.634,-20.654,-246.425,-33.135,-27.385,-326.259,3968.0,0.0,0.0,0,1690553946.43,2023-07-28 16:19:06,Forward
60,0,-21.442,-20.26,-771.2,-48.421,-28.601,-22.806,-34.227,-28.645,-12.223,-11.297,-17.375,-26.95,-26.948,-6.952,-3.623,-29.264,-29.324,236.68,-123.843,-20.517,-23.763,-17.663,-24.821,-26.658,-13.024,-4.233,-17.591,-20.633,-246.179,-31.053,-30.431,-325.933,3968.0,0.0,0.0,0,1690553946.4379,2023-07-28 16:19:06,Forward
61,0,-21.933,-18.703,-773.503,-49.397,-29.597,-23.807,-29.582,-31.178,-14.772,-13.847,-18.894,-27.435,-26.921,-6.945,-2.083,-29.234,-31.857,241.054,-120.133,-24.595,-27.325,-18.67,-26.333,-28.681,-16.597,-4.741,-20.647,-25.223,-247.982,-30.509,-29.889,-331.755,3968.0,0.0,0.0,0,1690553946.4457,2023-07-28 16:19:06,Forward
62,0,-24.472,-14.585,-775.803,-46.786,-30.592,-20.198,-29.553,-22.95,-10.659,-14.858,-13.24,-23.822,-27.919,-11.549,-2.081,-30.742,-31.312,242.862,-121.55,-24.058,-24.737,-21.213,-29.38,-28.14,-12.482,-5.249,-21.651,-22.637,-248.246,-35.09,-28.834,-331.423,3968.0,0.0,0.0,0,1690553946.4535,2023-07-28 16:19:06,Forward
